900;20;20;0.434777207672596
900;20;20;0.4436504151672125
900;20;20;0.4316632058471441
900;21;20;0.42516170628368855
900;21;20;0.42819309420883656
900;21;20;0.4303007461130619
900;22;20;0.4221230149269104
900;22;20;0.4218885600566864
900;22;20;0.4359721839427948
900;23;20;0.43649753741919994
900;23;20;0.4319465085864067
900;23;20;0.42897426523268223
900;24;20;0.43140404112637043
900;24;20;0.4330576006323099
900;24;20;0.4317702651023865
900;25;20;0.42652600072324276
900;25;20;0.42552870884537697
900;25;20;0.4261480923742056
900;26;20;0.4215426817536354
900;26;20;0.41937935911118984
900;26;20;0.41778387874364853
900;27;20;0.4228426795452833
900;27;20;0.4272865541279316
900;27;20;0.4280674196779728
900;28;20;0.42818801291286945
900;28;20;0.42928616888821125
900;28;20;0.4233152735978365
900;29;20;0.42325457744300365
900;29;20;0.4294530600309372
900;29;20;0.4481104649603367
900;30;20;0.4310649670660496
900;30;20;0.4316929578781128
900;30;20;0.43630632013082504
900;31;20;0.42562936805188656
900;31;20;0.42460137605667114
900;31;20;0.42402054369449615
900;32;20;0.44869288243353367
900;32;20;0.43616025522351265
900;32;20;0.4610973261296749
900;33;20;0.4269586820155382
900;33;20;0.4258082751184702
900;33;20;0.4279724806547165
900;34;20;0.45043094642460346
900;34;20;0.43520484305918217
900;34;20;0.4378662221133709
900;35;20;0.4412875808775425
900;35;20;0.43730383552610874
900;35;20;0.4350689109414816
900;36;20;0.4364544916898012
900;36;20;0.4381205476820469
900;36;20;0.4377628918737173
900;37;20;0.44693027064204216
900;37;20;0.44624066166579723
900;37;20;0.4441380575299263
900;38;20;0.4423935040831566
900;38;20;0.4396301135420799
900;38;20;0.4417219329625368
900;39;20;0.4438656736165285
900;39;20;0.4430276956409216
900;39;20;0.4460470788180828
900;40;20;0.4689459055662155
900;40;20;0.45630537532269955
900;40;20;0.4676049817353487
900;41;20;0.43206810392439365
900;41;20;0.4308838788419962
900;41;20;0.43385319225490093
900;42;20;0.44825664907693863
900;42;20;0.46846446208655834
900;42;20;0.45670047029852867
900;43;20;0.4610512536019087
900;43;20;0.4607498738914728
900;43;20;0.45966001600027084
900;44;20;0.4513465613126755
900;44;20;0.44736273400485516
900;44;20;0.44885056279599667
900;45;20;0.45153723657131195
900;45;20;0.44494480453431606
900;45;20;0.45492023415863514
900;46;20;0.4500646125525236
900;46;20;0.4483752306550741
900;46;20;0.45595806650817394
900;47;20;0.4686216339468956
900;47;20;0.46702791936695576
900;47;20;0.47175125032663345
900;48;20;0.46552223712205887
900;48;20;0.48042604699730873
900;48;20;0.4717365577816963
900;49;20;0.4459136947989464
900;49;20;0.4422113113105297
900;49;20;0.43668379448354244
900;50;20;0.45653386786580086
900;50;20;0.4444389156997204
900;50;20;0.4488379582762718
900;51;20;0.4773728623986244
900;51;20;0.4706058148294687
900;51;20;0.46901291236281395
900;52;20;0.4596148859709501
900;52;20;0.4802026189863682
900;52;20;0.46983197145164013
900;53;20;0.4689375963062048
900;53;20;0.4649893119931221
900;53;20;0.46352692507207394
900;54;20;0.463839428499341
900;54;20;0.4662531316280365
900;54;20;0.46447812393307686
900;55;20;0.45128296315670013
900;55;20;0.45457686856389046
900;55;20;0.4516161773353815
900;56;20;0.4701705612242222
900;56;20;0.47018663585186005
900;56;20;0.4709703680127859
900;57;20;0.4864148758351803
900;57;20;0.4806144405156374
900;57;20;0.48104930855333805
900;58;20;0.48871813528239727
900;58;20;0.48356885462999344
900;58;20;0.4917684104293585
900;59;20;0.4800698421895504
900;59;20;0.47364383563399315
900;59;20;0.4736241549253464
900;60;20;0.45506557635962963
900;60;20;0.4543413296341896
900;60;20;0.4493448417633772
